Id,Source,Target,Interaction,Type
3515396,Parametorchis complexus,Felis catus,parasiteOf,directed
3545075,Parametorchis complexus,Canis lupus,parasiteOf,directed
1223813,Metorchis conjunctus,Procyon lotor,parasiteOf,directed
1238343,Metorchis conjunctus,Canis lupus,parasiteOf,directed
1238363,Metorchis conjunctus,Canis latrans,parasiteOf,directed
2609383,Metorchis conjunctus,Salvelinus fontinalis,parasiteOf,directed
2609384,Metorchis conjunctus,Perca flavescens,parasiteOf,directed
2609385,Metorchis conjunctus,Semotilus corporalis,parasiteOf,directed
2609386,Metorchis conjunctus,Catostomus commersonii,parasiteOf,directed
2609387,Metorchis conjunctus,Catostomus catostomus,parasiteOf,directed
1223838,Gynaecotyla adunca,Procyon lotor,parasiteOf,directed
3570792,Gynaecotyla adunca,Actitis macularius,parasiteOf,directed
586125,Gongylonema pulchrum,Onthophagus pennsylvanicus,parasiteOf,directed
586985,Gongylonema pulchrum,Liatongus phanaeoides,parasiteOf,directed
586986,Gongylonema pulchrum,Copris ochus,parasiteOf,directed
587432,Gongylonema pulchrum,Blaps appendiculata,parasiteOf,directed
590193,Gongylonema pulchrum,Chilothorax lineolatus,parasiteOf,directed
590194,Gongylonema pulchrum,Teuchestes fossor,parasiteOf,directed
590195,Gongylonema pulchrum,Aphodius coloradensis,parasiteOf,directed
590196,Gongylonema pulchrum,Aphodius fimetarius,parasiteOf,directed
590197,Gongylonema pulchrum,Onthophagus hecate,parasiteOf,directed
590201,Gongylonema pulchrum,Otophorus haemorrhoidalis,parasiteOf,directed
591912,Gongylonema pulchrum,Bodiloides ictericus,parasiteOf,directed
591913,Gongylonema pulchrum,Aphodius rectus,parasiteOf,directed
592996,Gongylonema pulchrum,Onthophagus taurus,parasiteOf,directed
592997,Gongylonema pulchrum,Onthophagus transcaspicus,parasiteOf,directed
594916,Gongylonema pulchrum,Oniticellus fulvus,parasiteOf,directed
594920,Gongylonema pulchrum,Blaps emondi,parasiteOf,directed
594923,Gongylonema pulchrum,Acrossus luridus,parasiteOf,directed
594924,Gongylonema pulchrum,Chilothorax distinctus,parasiteOf,directed
594927,Gongylonema pulchrum,Caccobius schreberi,parasiteOf,directed
594942,Gongylonema pulchrum,Dama dama,parasiteOf,directed
594948,Gongylonema pulchrum,Equus asinus,parasiteOf,directed
594949,Gongylonema pulchrum,Equus caballus,parasiteOf,directed
594950,Gongylonema pulchrum,Capra hircus,parasiteOf,directed
594951,Gongylonema pulchrum,Oryctolagus cuniculus,parasiteOf,directed
594952,Gongylonema pulchrum,Sus scrofa,parasiteOf,directed
594953,Gongylonema pulchrum,Ovis aries,parasiteOf,directed
594954,Gongylonema pulchrum,Bos taurus,parasiteOf,directed
594955,Gongylonema pulchrum,Homo sapiens,parasiteOf,directed
594956,Gongylonema pulchrum,Cavia porcellus,parasiteOf,directed
594966,Gongylonema pulchrum,Dermestes maculatus,parasiteOf,directed
594967,Gongylonema pulchrum,Blattella germanica,parasiteOf,directed
1213286,Gongylonema pulchrum,Macaca fuscata,parasiteOf,directed
1220863,Gongylonema pulchrum,Ursus americanus,parasiteOf,directed
1223839,Gongylonema pulchrum,Procyon lotor,parasiteOf,directed
1227113,Gongylonema pulchrum,Odocoileus virginianus,parasiteOf,directed
1227393,Gongylonema pulchrum,Rusa unicolor,parasiteOf,directed
1230391,Gongylonema pulchrum,Lynx rufus,parasiteOf,directed
1233870,Gongylonema pulchrum,Cervus nippon,parasiteOf,directed
1239100,Gongylonema pulchrum,Axis axis,parasiteOf,directed
3142897,Gongylonema pulchrum,Onthophagus pennsylvanicus,endoparasiteOf,directed
3143472,Gongylonema pulchrum,Liatongus phanaeoides,endoparasiteOf,directed
3143473,Gongylonema pulchrum,Copris ochus,endoparasiteOf,directed
3143775,Gongylonema pulchrum,Blaps appendiculata,endoparasiteOf,directed
3145881,Gongylonema pulchrum,Chilothorax lineolatus,endoparasiteOf,directed
3145882,Gongylonema pulchrum,Teuchestes fossor,endoparasiteOf,directed
3145883,Gongylonema pulchrum,Aphodius coloradensis,endoparasiteOf,directed
3145884,Gongylonema pulchrum,Aphodius fimetarius,endoparasiteOf,directed
3145885,Gongylonema pulchrum,Onthophagus hecate,endoparasiteOf,directed
3145889,Gongylonema pulchrum,Otophorus haemorrhoidalis,endoparasiteOf,directed
3147249,Gongylonema pulchrum,Bodiloides ictericus,endoparasiteOf,directed
3147250,Gongylonema pulchrum,Aphodius rectus,endoparasiteOf,directed
3148031,Gongylonema pulchrum,Onthophagus taurus,endoparasiteOf,directed
3148032,Gongylonema pulchrum,Onthophagus transcaspicus,endoparasiteOf,directed
3149475,Gongylonema pulchrum,Oniticellus fulvus,endoparasiteOf,directed
3149477,Gongylonema pulchrum,Blaps emondi,endoparasiteOf,directed
3149480,Gongylonema pulchrum,Acrossus luridus,endoparasiteOf,directed
3149481,Gongylonema pulchrum,Chilothorax distinctus,endoparasiteOf,directed
3149483,Gongylonema pulchrum,Caccobius schreberi,endoparasiteOf,directed
3149497,Gongylonema pulchrum,Dama dama,endoparasiteOf,directed
3149503,Gongylonema pulchrum,Equus asinus,endoparasiteOf,directed
3149504,Gongylonema pulchrum,Equus caballus,endoparasiteOf,directed
3149505,Gongylonema pulchrum,Capra hircus,endoparasiteOf,directed
3149506,Gongylonema pulchrum,Oryctolagus cuniculus,endoparasiteOf,directed
3149507,Gongylonema pulchrum,Sus scrofa,endoparasiteOf,directed
3149508,Gongylonema pulchrum,Ovis aries,endoparasiteOf,directed
3149509,Gongylonema pulchrum,Bos taurus,endoparasiteOf,directed
3149510,Gongylonema pulchrum,Homo sapiens,endoparasiteOf,directed
3149511,Gongylonema pulchrum,Cavia porcellus,endoparasiteOf,directed
3149521,Gongylonema pulchrum,Dermestes maculatus,endoparasiteOf,directed
3149522,Gongylonema pulchrum,Blattella germanica,endoparasiteOf,directed
3507287,Gongylonema pulchrum,Gerres oyena,parasiteOf,directed
3571554,Gongylonema pulchrum,Sylvilagus floridanus,parasiteOf,directed
3571570,Gongylonema pulchrum,Sciurus niger,parasiteOf,directed
3571571,Gongylonema pulchrum,Sciurus carolinensis,parasiteOf,directed
3571572,Gongylonema pulchrum,Rattus norvegicus,parasiteOf,directed
3571667,Gongylonema pulchrum,Macaca mulatta,parasiteOf,directed
3571676,Gongylonema pulchrum,Funisciurus substriatus,parasiteOf,directed
3571678,Gongylonema pulchrum,Pecari tajacu,parasiteOf,directed
3571681,Gongylonema pulchrum,Cervus unicolor,parasiteOf,directed
3571727,Gongylonema pulchrum,Castor canadensis,parasiteOf,directed
3571751,Gongylonema pulchrum,Aphodius lividus,parasiteOf,directed
3640751,Gongylonema pulchrum,Cervus nippon,hasHost,directed
3710172,Gongylonema pulchrum,Sus scrofa,hasHost,directed
3732029,Gongylonema pulchrum,Bos taurus,hasHost,directed
3759826,Gongylonema pulchrum,Macaca fuscata,hasHost,directed
3770303,Gongylonema pulchrum,Homo sapiens,hasHost,directed
3864180,Gongylonema pulchrum,Muntiacus reevesi,hasHost,directed
1221823,Filaria taxideae,Taxidea taxus,parasiteOf,directed
1223847,Filaria taxideae,Procyon lotor,parasiteOf,directed
1229047,Filaria taxideae,Mephitis mephitis,parasiteOf,directed
1233355,Filaria taxideae,Conepatus leuconotus,parasiteOf,directed
3573193,Filaria taxideae,Ailurus fulgens,parasiteOf,directed
1219737,Capillaria plica,Vulpes vulpes,parasiteOf,directed
1223881,Capillaria plica,Procyon lotor,parasiteOf,directed
1227836,Capillaria plica,Nyctereutes procyonoides,parasiteOf,directed
1228431,Capillaria plica,Neovison vison,parasiteOf,directed
1228448,Capillaria plica,Mustela lutreola,parasiteOf,directed
1229345,Capillaria plica,Meles meles,parasiteOf,directed
1229410,Capillaria plica,Martes melampus,parasiteOf,directed
1229467,Capillaria plica,Martes martes,parasiteOf,directed
1229641,Capillaria plica,Martes americana,parasiteOf,directed
1231704,Capillaria plica,Martes foina,parasiteOf,directed
1231925,Capillaria plica,Felis silvestris,parasiteOf,directed
1237303,Capillaria plica,Canis lupus,parasiteOf,directed
1238008,Capillaria plica,Canis latrans,parasiteOf,directed
3515774,Capillaria plica,Felis catus,parasiteOf,directed
3593857,Capillaria plica,Ursus americanus,parasiteOf,directed
3808446,Capillaria plica,Vulpes vulpes,hasHost,directed
1223882,Apophallus venustus,Procyon lotor,parasiteOf,directed
2611916,Apophallus venustus,Ictalurus punctatus,parasiteOf,directed
2611918,Apophallus venustus,Sander vitreus,parasiteOf,directed
2611919,Apophallus venustus,Perca flavescens,parasiteOf,directed
2611920,Apophallus venustus,Morone americana,parasiteOf,directed
2611921,Apophallus venustus,Micropterus dolomieu,parasiteOf,directed
2611922,Apophallus venustus,Lepomis gibbosus,parasiteOf,directed
2611923,Apophallus venustus,Lepisosteus osseus,parasiteOf,directed
2611924,Apophallus venustus,Cyprinus carpio,parasiteOf,directed
2611925,Apophallus venustus,Catostomus commersonii,parasiteOf,directed
2611926,Apophallus venustus,Amia calva,parasiteOf,directed
3587016,Apophallus venustus,Canis lupus,parasiteOf,directed
3599667,Apophallus venustus,Felis catus,parasiteOf,directed
589450,Toxascaris leonina,Lynx canadensis,parasiteOf,directed
589451,Toxascaris leonina,Vulpes vulpes,parasiteOf,directed
589452,Toxascaris leonina,Canis lupus,parasiteOf,directed
589691,Toxascaris leonina,Panthera leo,parasiteOf,directed
590172,Toxascaris leonina,Microtus oeconomus,parasiteOf,directed
590173,Toxascaris leonina,Vulpes lagopus,parasiteOf,directed
590534,Toxascaris leonina,Gallus gallus,parasiteOf,directed
590535,Toxascaris leonina,Mus musculus,parasiteOf,directed
590542,Toxascaris leonina,Panthera tigris,parasiteOf,directed
590543,Toxascaris leonina,Acinonyx jubatus,parasiteOf,directed
590545,Toxascaris leonina,Felis catus,parasiteOf,directed
591330,Toxascaris leonina,Oryctolagus cuniculus,parasiteOf,directed
1172209,Toxascaris leonina,Felis catus,endoparasiteOf,directed
1223013,Toxascaris leonina,Puma concolor,parasiteOf,directed
1223894,Toxascaris leonina,Procyon lotor,parasiteOf,directed
1227820,Toxascaris leonina,Nyctereutes procyonoides,parasiteOf,directed
1230358,Toxascaris leonina,Lynx rufus,parasiteOf,directed
1230514,Toxascaris leonina,Lynx pardinus,parasiteOf,directed
1230636,Toxascaris leonina,Lynx lynx,parasiteOf,directed
1231022,Toxascaris leonina,Leopardus pardalis,parasiteOf,directed
1231921,Toxascaris leonina,Felis silvestris,parasiteOf,directed
1231981,Toxascaris leonina,Genetta genetta,parasiteOf,directed
1237919,Toxascaris leonina,Canis latrans,parasiteOf,directed
1239616,Toxascaris leonina,Antilocapra americana,parasiteOf,directed
2804531,Toxascaris leonina,Lynx canadensis,hasHost,directed
2807315,Toxascaris leonina,Microtus oeconomus,hasHost,directed
2809642,Toxascaris leonina,Canis lupus,hasHost,directed
2824154,Toxascaris leonina,Vulpes macrotis,parasiteOf,directed
2840282,Toxascaris leonina,Vulpes velox,parasiteOf,directed
2849416,Toxascaris leonina,Vulpes macrotis,hasHost,directed
2855971,Toxascaris leonina,Vulpes velox,hasHost,directed
3145245,Toxascaris leonina,Lynx canadensis,endoparasiteOf,directed
3145246,Toxascaris leonina,Vulpes vulpes,endoparasiteOf,directed
3145247,Toxascaris leonina,Canis lupus,endoparasiteOf,directed
3145464,Toxascaris leonina,Panthera leo,endoparasiteOf,directed
3145864,Toxascaris leonina,Microtus oeconomus,endoparasiteOf,directed
3145865,Toxascaris leonina,Vulpes lagopus,endoparasiteOf,directed
3146141,Toxascaris leonina,Gallus gallus,endoparasiteOf,directed
3146142,Toxascaris leonina,Mus musculus,endoparasiteOf,directed
3146149,Toxascaris leonina,Panthera tigris,endoparasiteOf,directed
3146150,Toxascaris leonina,Acinonyx jubatus,endoparasiteOf,directed
3146743,Toxascaris leonina,Oryctolagus cuniculus,endoparasiteOf,directed
3170344,Toxascaris leonina,Tamiasciurus hudsonicus,hasHost,directed
3171634,Toxascaris leonina,Bubo virginianus,hasHost,directed
3176286,Toxascaris leonina,Vulpes lagopus,hasHost,directed
3506271,Toxascaris leonina,Panthera onca,parasiteOf,directed
3506873,Toxascaris leonina,Esox masquinongy,parasiteOf,directed
3509984,Toxascaris leonina,Felis leo,parasiteOf,directed
3523939,Toxascaris leonina,Ursus americanus,parasiteOf,directed
3523941,Toxascaris leonina,Taxidea taxus,parasiteOf,directed
3523968,Toxascaris leonina,Uncia uncia,parasiteOf,directed
3523976,Toxascaris leonina,Neofelis diardi,parasiteOf,directed
3523982,Toxascaris leonina,Felis chaus,parasiteOf,directed
3523985,Toxascaris leonina,Spermophilus richardsonii,parasiteOf,directed
3524048,Toxascaris leonina,Canis aureus,parasiteOf,directed
3675584,Toxascaris leonina,Felis catus,hasHost,directed
3765893,Toxascaris leonina,Vulpes vulpes,hasHost,directed
3790694,Toxascaris leonina,Lynx lynx,hasHost,directed
3794476,Toxascaris leonina,Homo sapiens,hasHost,directed
3816126,Toxascaris leonina,Canis latrans,hasHost,directed
3830546,Toxascaris leonina,Puma concolor,hasHost,directed
1223949,Cruzia americana,Procyon lotor,parasiteOf,directed
3586415,Cruzia americana,Didelphis virginiana,parasiteOf,directed
3586420,Cruzia americana,Didelphis marsupialis,parasiteOf,directed
586374,Angiostrongylus costaricensis,Phyllocaulis variegatus,parasiteOf,directed
586828,Angiostrongylus costaricensis,Oligoryzomys fulvescens,parasiteOf,directed
586829,Angiostrongylus costaricensis,Liomys adspersus,parasiteOf,directed
589184,Angiostrongylus costaricensis,Limax maximus,parasiteOf,directed
589185,Angiostrongylus costaricensis,Bradybaena similaris,parasiteOf,directed
589186,Angiostrongylus costaricensis,Limax flavus,parasiteOf,directed
590773,Angiostrongylus costaricensis,Sarasinula plebeia,parasiteOf,directed
590774,Angiostrongylus costaricensis,Zygodontomys brevicauda,parasiteOf,directed
590775,Angiostrongylus costaricensis,Sigmodon hispidus,parasiteOf,directed
590776,Angiostrongylus costaricensis,Rattus rattus,parasiteOf,directed
590777,Angiostrongylus costaricensis,Homo sapiens,parasiteOf,directed
593792,Angiostrongylus costaricensis,Achatina fulica,parasiteOf,directed
1223963,Angiostrongylus costaricensis,Procyon lotor,parasiteOf,directed
3143055,Angiostrongylus costaricensis,Phyllocaulis variegatus,endoparasiteOf,directed
3143351,Angiostrongylus costaricensis,Oligoryzomys fulvescens,endoparasiteOf,directed
3143352,Angiostrongylus costaricensis,Liomys adspersus,endoparasiteOf,directed
3145038,Angiostrongylus costaricensis,Limax maximus,endoparasiteOf,directed
3145039,Angiostrongylus costaricensis,Bradybaena similaris,endoparasiteOf,directed
3145040,Angiostrongylus costaricensis,Limax flavus,endoparasiteOf,directed
3146309,Angiostrongylus costaricensis,Sarasinula plebeia,endoparasiteOf,directed
3146310,Angiostrongylus costaricensis,Zygodontomys brevicauda,endoparasiteOf,directed
3146311,Angiostrongylus costaricensis,Sigmodon hispidus,endoparasiteOf,directed
3146312,Angiostrongylus costaricensis,Rattus rattus,endoparasiteOf,directed
3146313,Angiostrongylus costaricensis,Homo sapiens,endoparasiteOf,directed
3148612,Angiostrongylus costaricensis,Achatina fulica,endoparasiteOf,directed
3544195,Angiostrongylus costaricensis,Didelphis virginiana,parasiteOf,directed
3755211,Angiostrongylus costaricensis,Homo sapiens,hasHost,directed
3782894,Angiostrongylus costaricensis,Sigmodon hispidus,hasHost,directed
3842010,Angiostrongylus costaricensis,Mus musculus,hasHost,directed
1220460,Pulex simulans,Vulpes velox,parasiteOf,directed
1221308,Pulex simulans,Urocyon cinereoargenteus,parasiteOf,directed
1221317,Pulex simulans,Vulpes vulpes,parasiteOf,directed
1221328,Pulex simulans,Vulpes macrotis,parasiteOf,directed
1223965,Pulex simulans,Procyon lotor,parasiteOf,directed
1225486,Pulex simulans,Puma concolor,parasiteOf,directed
1225491,Pulex simulans,Panthera onca,parasiteOf,directed
1238125,Pulex simulans,Canis latrans,parasiteOf,directed
3502651,Pulex simulans,Rattus norvegicus,hasHost,directed
3502652,Pulex simulans,Homo sapiens,hasHost,directed
3502791,Pulex simulans,Canis lupus,hasHost,directed
3536232,Pulex simulans,Cynomys ludovicianus,parasiteOf,directed
3536235,Pulex simulans,Canis lupus,parasiteOf,directed
1221360,Ixodes texanus,Urocyon cinereoargenteus,parasiteOf,directed
1223967,Ixodes texanus,Procyon lotor,parasiteOf,directed
1237936,Ixodes texanus,Taxidea taxus,parasiteOf,directed
3515498,Ixodes texanus,Felis catus,parasiteOf,directed
3564367,Ixodes texanus,Neovison vison,parasiteOf,directed
3800075,Ixodes texanus,Procyon lotor,hasHost,directed
1223969,Ixodes cookei,Procyon lotor,parasiteOf,directed
1228979,Ixodes cookei,Mephitis mephitis,parasiteOf,directed
1230919,Ixodes cookei,Lontra canadensis,parasiteOf,directed
1237938,Ixodes cookei,Taxidea taxus,parasiteOf,directed
3564593,Ixodes cookei,Urocyon cinereoargenteus,parasiteOf,directed
3564595,Ixodes cookei,Neovison vison,parasiteOf,directed
3564599,Ixodes cookei,Martes pennanti,parasiteOf,directed
3564600,Ixodes cookei,Marmota flaviventris,parasiteOf,directed
3564601,Ixodes cookei,Equus caballus,parasiteOf,directed
3564602,Ixodes cookei,Canis lupus,parasiteOf,directed
3564608,Ixodes cookei,Bos taurus,parasiteOf,directed
1223972,Androlaelaps casalis,Procyon lotor,parasiteOf,directed
2494078,Androlaelaps casalis,Ulmus glabra,hasHost,directed
2494158,Androlaelaps casalis,Fraxinus excelsior,hasHost,directed
1223973,Strongyloides procyonis,Procyon lotor,parasiteOf,directed
3605933,Strongyloides procyonis,Procyon lotor,hasHost,directed
1223976,Sphaerirostris lanceoides,Procyon lotor,parasiteOf,directed
1228469,Sphaerirostris lanceoides,Nyctereutes procyonoides,parasiteOf,directed
586191,Southwellina hispida,Egretta intermedia,parasiteOf,directed
587160,Southwellina hispida,Centropomus nigrescens,parasiteOf,directed
587310,Southwellina hispida,Tigrisoma mexicanum,parasiteOf,directed
587311,Southwellina hispida,Egretta tricolor,parasiteOf,directed
588193,Southwellina hispida,Cichlasoma trimaculatum,parasiteOf,directed
588855,Southwellina hispida,Nyctanassa violacea,parasiteOf,directed
588858,Southwellina hispida,Gobiomorus maculatus,parasiteOf,directed
588860,Southwellina hispida,Lutjanus argentiventris,parasiteOf,directed
588861,Southwellina hispida,Eleotris picta,parasiteOf,directed
588863,Southwellina hispida,Astyanax fasciatus,parasiteOf,directed
589693,Southwellina hispida,Platalea ajaja,parasiteOf,directed
589855,Southwellina hispida,Phalacrocorax aristotelis,parasiteOf,directed
589856,Southwellina hispida,Nycticorax nycticorax,parasiteOf,directed
589857,Southwellina hispida,Ardea cinerea,parasiteOf,directed
592850,Southwellina hispida,Botaurus lentiginosus,parasiteOf,directed
592851,Southwellina hispida,Anhinga anhinga,parasiteOf,directed
592852,Southwellina hispida,Egretta garzetta,parasiteOf,directed
592853,Southwellina hispida,Cichlasoma urophthalmum,parasiteOf,directed
592854,Southwellina hispida,Pelecanus occidentalis,parasiteOf,directed
592855,Southwellina hispida,Phalacrocorax brasilianus,parasiteOf,directed
592856,Southwellina hispida,Phalacrocorax auritus,parasiteOf,directed
592857,Southwellina hispida,Ardea herodias,parasiteOf,directed
592858,Southwellina hispida,Butorides virescens,parasiteOf,directed
592859,Southwellina hispida,Ardea alba,parasiteOf,directed
1223980,Southwellina hispida,Procyon lotor,parasiteOf,directed
2634325,Southwellina hispida,Fundulus heteroclitus,parasiteOf,directed
2637812,Southwellina hispida,Paralichthys dentatus,parasiteOf,directed
2637814,Southwellina hispida,Pomatomus saltatrix,parasiteOf,directed
2637815,Southwellina hispida,Awaous guamensis,parasiteOf,directed
2637816,Southwellina hispida,Gobiomorus dormitor,parasiteOf,directed
2637818,Southwellina hispida,Eleotris sandwicensis,parasiteOf,directed
2637821,Southwellina hispida,Xiphophorus hellerii,parasiteOf,directed
2637822,Southwellina hispida,Poecilia reticulata,parasiteOf,directed
2637823,Southwellina hispida,Poecilia mexicana,parasiteOf,directed
2637824,Southwellina hispida,Fundulus grandis,parasiteOf,directed
2637825,Southwellina hispida,Menidia beryllina,parasiteOf,directed
3142942,Southwellina hispida,Egretta intermedia,endoparasiteOf,directed
3143586,Southwellina hispida,Centropomus nigrescens,endoparasiteOf,directed
3143699,Southwellina hispida,Tigrisoma mexicanum,endoparasiteOf,directed
3143700,Southwellina hispida,Egretta tricolor,endoparasiteOf,directed
3144340,Southwellina hispida,Cichlasoma trimaculatum,endoparasiteOf,directed
3144806,Southwellina hispida,Nyctanassa violacea,endoparasiteOf,directed
3144809,Southwellina hispida,Gobiomorus maculatus,endoparasiteOf,directed
3144811,Southwellina hispida,Lutjanus argentiventris,endoparasiteOf,directed
3144812,Southwellina hispida,Eleotris picta,endoparasiteOf,directed
3144814,Southwellina hispida,Astyanax fasciatus,endoparasiteOf,directed
3145466,Southwellina hispida,Platalea ajaja,endoparasiteOf,directed
3145597,Southwellina hispida,Phalacrocorax aristotelis,endoparasiteOf,directed
3145598,Southwellina hispida,Nycticorax nycticorax,endoparasiteOf,directed
3145599,Southwellina hispida,Ardea cinerea,endoparasiteOf,directed
3147929,Southwellina hispida,Botaurus lentiginosus,endoparasiteOf,directed
3147930,Southwellina hispida,Anhinga anhinga,endoparasiteOf,directed
3147931,Southwellina hispida,Egretta garzetta,endoparasiteOf,directed
3147932,Southwellina hispida,Cichlasoma urophthalmum,endoparasiteOf,directed
3147933,Southwellina hispida,Pelecanus occidentalis,endoparasiteOf,directed
3147934,Southwellina hispida,Phalacrocorax brasilianus,endoparasiteOf,directed
3147935,Southwellina hispida,Phalacrocorax auritus,endoparasiteOf,directed
3147936,Southwellina hispida,Ardea herodias,endoparasiteOf,directed
3147937,Southwellina hispida,Butorides virescens,endoparasiteOf,directed
3147938,Southwellina hispida,Ardea alba,endoparasiteOf,directed
3513113,Southwellina hispida,Butorides striata,parasiteOf,directed
3599433,Southwellina hispida,Pelophylax nigromaculatus,parasiteOf,directed
3599439,Southwellina hispida,Spheniscus mendiculus,parasiteOf,directed
3599441,Southwellina hispida,Paralichthys lethostigma,parasiteOf,directed
3822107,Southwellina hispida,Cichlasoma urophthalmum,hasHost,directed
3832224,Southwellina hispida,Phalacrocorax brasilianus,hasHost,directed
3847260,Southwellina hispida,Nycticorax nycticorax,hasHost,directed
3869279,Southwellina hispida,Botaurus lentiginosus,hasHost,directed
3869280,Southwellina hispida,Phalacrocorax auritus,hasHost,directed
3869281,Southwellina hispida,Anhinga anhinga,hasHost,directed
3869282,Southwellina hispida,Butorides virescens,hasHost,directed
3869283,Southwellina hispida,Ardea herodias,hasHost,directed
3869285,Southwellina hispida,Cichlasoma trimaculatum,hasHost,directed
3869286,Southwellina hispida,Pelecanus occidentalis,hasHost,directed
3869287,Southwellina hispida,Ardea alba,hasHost,directed
3869288,Southwellina hispida,Egretta tricolor,hasHost,directed
3875017,Southwellina hispida,Egretta garzetta,hasHost,directed
1223983,Porrorchis oti,Procyon lotor,parasiteOf,directed
1223986,Plagiorhynchus ogatai,Procyon lotor,parasiteOf,directed
1219694,Molineus legerae,Vulpes vulpes,parasiteOf,directed
1223997,Molineus legerae,Procyon lotor,parasiteOf,directed
1228474,Molineus legerae,Mustela itatsi,parasiteOf,directed
1229400,Molineus legerae,Nyctereutes procyonoides,parasiteOf,directed
1224001,Metagonimus yokogawai,Procyon lotor,parasiteOf,directed
1229401,Metagonimus yokogawai,Nyctereutes procyonoides,parasiteOf,directed
1229426,Metagonimus yokogawai,Vulpes vulpes,parasiteOf,directed
2611624,Metagonimus yokogawai,Silurus asotus,parasiteOf,directed
2611626,Metagonimus yokogawai,Thymallus arcticus,parasiteOf,directed
2611628,Metagonimus yokogawai,Oncorhynchus masou,parasiteOf,directed
2611629,Metagonimus yokogawai,Oncorhynchus keta,parasiteOf,directed
2611630,Metagonimus yokogawai,Hucho taimen,parasiteOf,directed
2611631,Metagonimus yokogawai,Hucho perryi,parasiteOf,directed
2611634,Metagonimus yokogawai,Sander lucioperca,parasiteOf,directed
2611635,Metagonimus yokogawai,Gymnocephalus schraetser,parasiteOf,directed
2611636,Metagonimus yokogawai,Gymnocephalus cernua,parasiteOf,directed
2611637,Metagonimus yokogawai,Odontobutis obscura,parasiteOf,directed
2611638,Metagonimus yokogawai,Neogobius melanostomus,parasiteOf,directed
2611640,Metagonimus yokogawai,Lepomis gibbosus,parasiteOf,directed
2611641,Metagonimus yokogawai,Plecoglossus altivelis,parasiteOf,directed
2611644,Metagonimus yokogawai,Lota lota,parasiteOf,directed
2611645,Metagonimus yokogawai,Vimba vimba,parasiteOf,directed
2611646,Metagonimus yokogawai,Tribolodon sachalinensis,parasiteOf,directed
2611647,Metagonimus yokogawai,Tribolodon hakonensis,parasiteOf,directed
2611648,Metagonimus yokogawai,Tribolodon brandtii,parasiteOf,directed
2611649,Metagonimus yokogawai,Tinca tinca,parasiteOf,directed
2611650,Metagonimus yokogawai,Squalius cephalus,parasiteOf,directed
2611652,Metagonimus yokogawai,Romanogobio uranoscopus,parasiteOf,directed
2611653,Metagonimus yokogawai,Romanogobio kesslerii,parasiteOf,directed
2611654,Metagonimus yokogawai,Romanogobio albipinnatus,parasiteOf,directed
2611656,Metagonimus yokogawai,Pseudorasbora parva,parasiteOf,directed
2611657,Metagonimus yokogawai,Phoxinus phoxinus,parasiteOf,directed
2611658,Metagonimus yokogawai,Pelecus cultratus,parasiteOf,directed
2611659,Metagonimus yokogawai,Nipponocypris temminckii,parasiteOf,directed
2611660,Metagonimus yokogawai,Leuciscus leuciscus,parasiteOf,directed
2611661,Metagonimus yokogawai,Leuciscus idus,parasiteOf,directed
2611663,Metagonimus yokogawai,Hemiculter leucisculus,parasiteOf,directed
2611664,Metagonimus yokogawai,Cyprinus carpio,parasiteOf,directed
2611665,Metagonimus yokogawai,Culter alburnus,parasiteOf,directed
2611666,Metagonimus yokogawai,Ctenopharyngodon idella,parasiteOf,directed
2611667,Metagonimus yokogawai,Chondrostoma nasus,parasiteOf,directed
2611669,Metagonimus yokogawai,Carassius auratus,parasiteOf,directed
2611670,Metagonimus yokogawai,Blicca bjoerkna,parasiteOf,directed
2611671,Metagonimus yokogawai,Ballerus sapa,parasiteOf,directed
2611672,Metagonimus yokogawai,Ballerus ballerus,parasiteOf,directed
2611673,Metagonimus yokogawai,Aspius aspius,parasiteOf,directed
2611674,Metagonimus yokogawai,Alburnus alburnus,parasiteOf,directed
2611675,Metagonimus yokogawai,Alburnoides bipunctatus,parasiteOf,directed
2611677,Metagonimus yokogawai,Abramis brama,parasiteOf,directed
2611679,Metagonimus yokogawai,Misgurnus anguillicaudatus,parasiteOf,directed
2611680,Metagonimus yokogawai,Barbatula barbatula,parasiteOf,directed
2611682,Metagonimus yokogawai,Acipenser ruthenus,parasiteOf,directed
3558617,Metagonimus yokogawai,Homo sapiens,parasiteOf,directed
3558619,Metagonimus yokogawai,Canis lupus,parasiteOf,directed
3746556,Metagonimus yokogawai,Plecoglossus altivelis,hasHost,directed
3784238,Metagonimus yokogawai,Felis catus,hasHost,directed
3806722,Metagonimus yokogawai,Homo sapiens,hasHost,directed
1224004,Metagonimus takahashii,Procyon lotor,parasiteOf,directed
1229391,Metagonimus takahashii,Vulpes vulpes,parasiteOf,directed
1229402,Metagonimus takahashii,Nyctereutes procyonoides,parasiteOf,directed
2604383,Metagonimus takahashii,Plecoglossus altivelis,parasiteOf,directed
2604384,Metagonimus takahashii,Tribolodon hakonensis,parasiteOf,directed
2604385,Metagonimus takahashii,Tribolodon brandtii,parasiteOf,directed
2604386,Metagonimus takahashii,Nipponocypris temminckii,parasiteOf,directed
2604387,Metagonimus takahashii,Cyprinus carpio,parasiteOf,directed
2604388,Metagonimus takahashii,Carassius auratus,parasiteOf,directed
2604389,Metagonimus takahashii,Misgurnus anguillicaudatus,parasiteOf,directed
